datetime,temperature_C,humidity_percent,pressure_hPa,wind_speed_kmh,wind_direction_deg,precipitation_mm,cloudcover_percent,uv_index,snowfall_mm,is_day,weather_code,weather_condition_label
2019-05-13T09:00,10.0,84.0,1014.8,45.7,40.0,3.6,100.0,,0.0,1,63.0,Umjerena kiša
2019-05-13T10:00,10.2,85.0,1015.5,39.0,42.0,2.0,100.0,,0.0,1,61.0,Slaba kiša
2019-05-13T11:00,10.5,85.0,1017.1,34.1,45.0,1.0,100.0,,0.0,1,55.0,Jaka rosulja
2019-05-13T12:00,10.8,85.0,1017.5,33.6,43.0,1.3,100.0,,0.0,1,61.0,Slaba kiša
2019-05-13T13:00,11.4,85.0,1017.6,39.3,41.0,1.4,100.0,,0.0,1,61.0,Slaba kiša
2019-05-13T14:00,11.4,82.0,1018.3,40.5,42.0,1.4,100.0,,0.0,1,61.0,Slaba kiša
2019-05-13T15:00,11.2,84.0,1018.2,41.6,40.0,1.4,99.0,,0.0,1,61.0,Slaba kiša
2019-05-13T16:00,10.9,84.0,1018.0,41.0,39.0,1.3,100.0,,0.0,1,61.0,Slaba kiša
2019-05-13T17:00,11.4,84.0,1018.2,40.6,37.0,1.1,100.0,,0.0,1,55.0,Jaka rosulja
2019-05-13T18:00,11.9,78.0,1018.3,39.1,37.0,0.7,100.0,,0.0,1,53.0,Umjerena rosulja
2019-05-13T19:00,11.5,77.0,1018.5,38.3,37.0,0.3,100.0,,0.0,1,51.0,Slaba rosulja
2019-05-13T20:00,11.2,75.0,1018.3,40.7,36.0,0.3,99.0,,0.0,1,51.0,Slaba rosulja
2019-05-13T21:00,11.0,74.0,1017.6,47.4,41.0,0.2,99.0,,0.0,0,51.0,Slaba rosulja
2019-05-13T22:00,10.9,71.0,1017.0,50.4,46.0,0.4,100.0,,0.0,0,51.0,Slaba rosulja
2019-05-13T23:00,10.8,71.0,1017.0,50.1,45.0,0.4,100.0,,0.0,0,51.0,Slaba rosulja
2019-05-14T00:00,10.3,74.0,1016.8,52.4,46.0,0.7,100.0,,0.0,0,53.0,Umjerena rosulja
2019-05-14T01:00,9.3,83.0,1017.6,49.7,48.0,1.2,100.0,,0.0,0,55.0,Jaka rosulja
2019-05-14T02:00,10.2,78.0,1017.8,52.4,46.0,1.4,99.0,,0.0,0,61.0,Slaba kiša
2019-05-14T03:00,10.0,77.0,1016.8,57.4,48.0,0.9,95.0,,0.0,0,53.0,Umjerena rosulja
2019-05-14T04:00,9.6,75.0,1016.7,52.3,49.0,0.3,72.0,,0.0,0,51.0,Slaba rosulja
2019-05-14T05:00,9.5,72.0,1017.1,45.8,50.0,0.1,77.0,,0.0,0,51.0,Slaba rosulja
2019-05-14T06:00,9.5,66.0,1016.4,51.3,52.0,0.1,41.0,,0.0,1,51.0,Slaba rosulja
2019-05-14T07:00,9.8,61.0,1016.8,52.6,52.0,0.0,73.0,,0.0,1,2.0,Djelomično oblačno
2019-05-14T08:00,10.2,57.0,1016.9,53.5,51.0,0.0,86.0,,0.0,1,3.0,Oblačno
2019-05-14T09:00,10.4,54.0,1017.2,55.7,50.0,0.0,98.0,,0.0,1,3.0,Oblačno
2019-05-14T10:00,10.3,54.0,1017.3,53.8,49.0,0.0,100.0,,0.0,1,3.0,Oblačno
2019-05-14T11:00,10.2,54.0,1017.4,52.3,49.0,0.0,100.0,,0.0,1,3.0,Oblačno
2019-05-14T12:00,9.9,56.0,1017.5,48.5,49.0,0.1,100.0,,0.0,1,51.0,Slaba rosulja
2019-05-14T13:00,10.0,56.0,1017.7,45.9,48.0,0.1,100.0,,0.0,1,51.0,Slaba rosulja
2019-05-14T14:00,9.0,57.0,1018.9,40.5,48.0,0.1,99.0,,0.0,1,51.0,Slaba rosulja
2019-05-14T15:00,8.9,59.0,1018.6,37.6,51.0,0.2,100.0,,0.0,1,51.0,Slaba rosulja
2019-05-14T16:00,8.6,66.0,1018.2,36.0,55.0,0.4,100.0,,0.0,1,51.0,Slaba rosulja
2019-05-14T17:00,8.2,71.0,1017.7,35.1,58.0,0.6,100.0,,0.0,1,53.0,Umjerena rosulja
2019-05-14T18:00,8.0,74.0,1017.6,36.1,57.0,0.7,100.0,,0.0,1,53.0,Umjerena rosulja
2019-05-14T19:00,7.9,76.0,1017.2,35.4,55.0,0.5,98.0,,0.0,1,53.0,Umjerena rosulja
2019-05-14T20:00,7.8,75.0,1016.7,36.7,53.0,0.2,98.0,,0.0,1,51.0,Slaba rosulja
2019-05-14T21:00,7.9,74.0,1016.6,36.6,54.0,0.1,98.0,,0.0,0,51.0,Slaba rosulja
2019-05-14T22:00,7.9,76.0,1016.3,34.4,53.0,0.2,99.0,,0.0,0,51.0,Slaba rosulja
2019-05-14T23:00,7.7,79.0,1016.0,29.7,52.0,0.6,99.0,,0.0,0,53.0,Umjerena rosulja
2019-05-15T00:00,7.4,80.0,1015.6,22.2,54.0,0.5,99.0,,0.0,0,53.0,Umjerena rosulja
2019-05-15T01:00,7.3,81.0,1015.5,17.1,51.0,0.3,99.0,,0.0,0,51.0,Slaba rosulja
2019-05-15T02:00,7.5,80.0,1014.8,18.2,52.0,0.1,97.0,,0.0,0,51.0,Slaba rosulja
2019-05-15T03:00,7.6,80.0,1014.0,20.2,51.0,0.1,94.0,,0.0,0,51.0,Slaba rosulja
2019-05-15T04:00,7.6,80.0,1013.3,18.7,52.0,0.1,95.0,,0.0,0,51.0,Slaba rosulja
2019-05-15T05:00,7.6,81.0,1013.1,17.2,53.0,0.1,100.0,,0.0,0,51.0,Slaba rosulja
2019-05-15T06:00,7.9,80.0,1013.5,17.1,49.0,0.0,100.0,,0.0,1,3.0,Oblačno
2019-05-15T07:00,8.3,81.0,1013.3,17.8,48.0,0.0,100.0,,0.0,1,3.0,Oblačno
2019-05-15T08:00,8.9,80.0,1013.4,15.3,51.0,0.0,81.0,,0.0,1,3.0,Oblačno
2019-05-15T09:00,9.7,76.0,1013.5,16.6,48.0,0.1,100.0,,0.0,1,51.0,Slaba rosulja
2019-05-15T10:00,10.2,74.0,1013.4,18.6,49.0,0.2,100.0,,0.0,1,51.0,Slaba rosulja
2019-05-15T11:00,10.4,74.0,1013.7,17.1,49.0,0.2,100.0,,0.0,1,51.0,Slaba rosulja
2019-05-15T12:00,11.2,71.0,1014.0,17.8,48.0,0.1,99.0,,0.0,1,51.0,Slaba rosulja
2019-05-15T13:00,11.4,72.0,1014.1,18.4,50.0,0.1,100.0,,0.0,1,51.0,Slaba rosulja
2019-05-15T14:00,13.0,67.0,1013.6,21.8,52.0,0.0,96.0,,0.0,1,3.0,Oblačno
2019-05-15T15:00,13.4,66.0,1013.2,25.3,50.0,0.0,100.0,,0.0,1,3.0,Oblačno
2019-05-15T16:00,12.3,69.0,1013.5,22.5,51.0,0.0,100.0,,0.0,1,3.0,Oblačno
2019-05-15T17:00,11.5,72.0,1013.9,18.0,53.0,0.0,100.0,,0.0,1,3.0,Oblačno
2019-05-15T18:00,11.0,75.0,1014.1,16.3,49.0,0.0,100.0,,0.0,1,3.0,Oblačno
2019-05-15T19:00,10.2,78.0,1014.0,16.8,43.0,0.1,100.0,,0.0,1,51.0,Slaba rosulja
2019-05-15T20:00,9.9,77.0,1014.0,19.1,46.0,0.1,100.0,,0.0,1,51.0,Slaba rosulja
2019-05-15T21:00,9.5,77.0,1014.0,19.6,49.0,0.1,99.0,,0.0,0,51.0,Slaba rosulja
2019-05-15T22:00,9.3,78.0,1014.1,19.1,47.0,0.1,99.0,,0.0,0,51.0,Slaba rosulja
2019-05-15T23:00,9.5,76.0,1014.0,16.1,50.0,0.0,96.0,,0.0,0,3.0,Oblačno
2019-05-16T00:00,9.5,75.0,1014.4,10.7,57.0,0.0,99.0,,0.0,0,3.0,Oblačno
2019-05-16T01:00,9.6,75.0,1014.3,10.2,51.0,0.0,52.0,,0.0,0,2.0,Djelomično oblačno
2019-05-16T02:00,9.4,75.0,1014.3,16.6,51.0,0.0,62.0,,0.0,0,2.0,Djelomično oblačno
2019-05-16T03:00,9.4,76.0,1013.7,18.6,54.0,0.0,75.0,,0.0,0,2.0,Djelomično oblačno
2019-05-16T04:00,9.4,77.0,1013.3,18.5,53.0,0.0,71.0,,0.0,0,2.0,Djelomično oblačno
2019-05-16T05:00,9.4,77.0,1013.1,19.5,51.0,0.0,83.0,,0.0,0,3.0,Oblačno
2019-05-16T06:00,9.5,76.0,1013.0,21.3,51.0,0.0,69.0,,0.0,1,2.0,Djelomično oblačno
2019-05-16T07:00,9.8,76.0,1012.9,22.2,48.0,0.0,24.0,,0.0,1,1.0,Uglavnom vedro
2019-05-16T08:00,10.9,72.0,1013.3,25.4,51.0,0.0,40.0,,0.0,1,1.0,Uglavnom vedro
2019-05-16T09:00,11.9,70.0,1013.3,22.5,55.0,0.0,61.0,,0.0,1,2.0,Djelomično oblačno
2019-05-16T10:00,12.6,69.0,1013.3,18.9,55.0,0.0,63.0,,0.0,1,2.0,Djelomično oblačno
2019-05-16T11:00,13.5,67.0,1013.0,16.1,56.0,0.0,59.0,,0.0,1,2.0,Djelomično oblačno
2019-05-16T12:00,14.6,64.0,1012.7,11.6,54.0,0.0,44.0,,0.0,1,1.0,Uglavnom vedro
2019-05-16T13:00,16.1,58.0,1012.1,6.8,58.0,0.0,55.0,,0.0,1,2.0,Djelomično oblačno
2019-05-16T14:00,16.4,59.0,1011.7,4.6,18.0,0.0,100.0,,0.0,1,3.0,Oblačno
2019-05-16T15:00,16.2,61.0,1011.7,7.7,28.0,0.0,79.0,,0.0,1,2.0,Djelomično oblačno
2019-05-16T16:00,15.9,63.0,1011.5,13.2,43.0,0.0,34.0,,0.0,1,1.0,Uglavnom vedro
2019-05-16T17:00,15.4,65.0,1011.5,14.7,54.0,0.0,29.0,,0.0,1,1.0,Uglavnom vedro
2019-05-16T18:00,14.7,68.0,1011.5,15.1,50.0,0.0,15.0,,0.0,1,0.0,Vedro
2019-05-16T19:00,13.6,72.0,1011.4,15.9,57.0,0.0,10.0,,0.0,1,0.0,Vedro
2019-05-16T20:00,12.0,78.0,1012.1,17.0,54.0,0.0,7.0,,0.0,1,0.0,Vedro
2019-05-16T21:00,10.9,82.0,1012.5,16.1,51.0,0.0,50.0,,0.0,0,2.0,Djelomično oblačno
2019-05-16T22:00,10.5,84.0,1012.7,15.4,53.0,0.0,65.0,,0.0,0,2.0,Djelomično oblačno
2019-05-16T23:00,10.2,85.0,1012.7,14.6,52.0,0.0,88.0,,0.0,0,3.0,Oblačno
2019-05-17T00:00,9.8,86.0,1012.5,13.3,52.0,0.0,30.0,,0.0,0,1.0,Uglavnom vedro
2019-05-17T01:00,9.3,87.0,1012.3,12.8,52.0,0.0,3.0,,0.0,0,0.0,Vedro
2019-05-17T02:00,8.8,88.0,1011.8,13.0,51.0,0.0,5.0,,0.0,0,0.0,Vedro
2019-05-17T03:00,8.7,87.0,1011.3,11.8,50.0,0.0,3.0,,0.0,0,0.0,Vedro
2019-05-17T04:00,8.5,86.0,1011.0,10.2,51.0,0.0,6.0,,0.0,0,0.0,Vedro
2019-05-17T05:00,8.2,87.0,1010.8,11.0,49.0,0.0,4.0,,0.0,0,0.0,Vedro
2019-05-17T06:00,8.4,86.0,1011.2,11.7,47.0,0.0,14.0,,0.0,1,0.0,Vedro
2019-05-17T07:00,10.3,83.0,1011.5,11.5,46.0,0.0,6.0,,0.0,1,0.0,Vedro
2019-05-17T08:00,13.0,76.0,1011.6,8.9,40.0,0.0,4.0,,0.0,1,0.0,Vedro
2019-05-17T09:00,15.2,69.0,1011.7,3.2,27.0,0.0,7.0,,0.0,1,0.0,Vedro
2019-05-17T10:00,16.8,62.0,1011.3,6.4,223.0,0.0,44.0,,0.0,1,1.0,Uglavnom vedro
2019-05-17T11:00,16.7,69.0,1011.2,12.0,224.0,0.0,28.0,,0.0,1,1.0,Uglavnom vedro
2019-05-17T12:00,17.0,70.0,1011.4,10.5,221.0,0.0,3.0,,0.0,1,0.0,Vedro
2019-05-17T13:00,17.5,67.0,1011.1,10.4,214.0,0.0,35.0,,0.0,1,1.0,Uglavnom vedro
2019-05-17T14:00,17.3,65.0,1011.1,9.8,208.0,0.0,52.0,,0.0,1,2.0,Djelomično oblačno
2019-05-17T15:00,17.7,63.0,1011.0,9.2,201.0,0.0,83.0,,0.0,1,3.0,Oblačno
2019-05-17T16:00,17.7,61.0,1010.5,8.0,198.0,0.0,92.0,,0.0,1,3.0,Oblačno
2019-05-17T17:00,17.7,61.0,1010.3,7.4,209.0,0.0,89.0,,0.0,1,3.0,Oblačno
2019-05-17T18:00,17.5,63.0,1009.9,5.9,227.0,0.0,79.0,,0.0,1,2.0,Djelomično oblačno
2019-05-17T19:00,16.9,69.0,1009.6,4.3,265.0,0.0,93.0,,0.0,1,3.0,Oblačno
2019-05-17T20:00,15.2,82.0,1009.5,2.9,30.0,0.0,77.0,,0.0,1,2.0,Djelomično oblačno
2019-05-17T21:00,12.9,90.0,1009.8,7.4,47.0,0.0,70.0,,0.0,0,2.0,Djelomično oblačno
2019-05-17T22:00,12.3,89.0,1010.1,10.7,50.0,0.0,83.0,,0.0,0,3.0,Oblačno
2019-05-17T23:00,12.2,87.0,1009.9,11.0,49.0,0.0,97.0,,0.0,0,3.0,Oblačno
2019-05-18T00:00,12.2,86.0,1009.8,10.7,48.0,0.0,95.0,,0.0,0,3.0,Oblačno
2019-05-18T01:00,11.6,88.0,1009.3,11.5,49.0,0.0,97.0,,0.0,0,3.0,Oblačno
2019-05-18T02:00,12.0,87.0,1009.1,11.5,49.0,0.0,95.0,,0.0,0,3.0,Oblačno
2019-05-18T03:00,12.2,86.0,1008.7,11.2,48.0,0.0,100.0,,0.0,0,3.0,Oblačno
2019-05-18T04:00,12.2,87.0,1008.2,10.4,46.0,0.0,98.0,,0.0,0,3.0,Oblačno
2019-05-18T05:00,12.1,87.0,1008.1,10.2,48.0,0.0,96.0,,0.0,0,3.0,Oblačno
2019-05-18T06:00,12.3,87.0,1007.9,11.5,46.0,0.0,100.0,,0.0,1,3.0,Oblačno
2019-05-18T07:00,13.2,84.0,1007.9,12.5,44.0,0.0,92.0,,0.0,1,3.0,Oblačno
2019-05-18T08:00,14.7,80.0,1008.0,10.5,38.0,0.0,91.0,,0.0,1,3.0,Oblačno
2019-05-18T09:00,17.3,71.0,1007.7,10.5,41.0,0.0,9.0,,0.0,1,0.0,Vedro
2019-05-18T10:00,19.1,63.0,1007.2,7.6,65.0,0.0,4.0,,0.0,1,0.0,Vedro
2019-05-18T11:00,20.4,59.0,1007.0,2.5,172.0,0.0,24.0,,0.0,1,1.0,Uglavnom vedro
2019-05-18T12:00,19.8,65.0,1007.1,5.5,203.0,0.0,63.0,,0.0,1,2.0,Djelomično oblačno
2019-05-18T13:00,18.7,75.0,1007.6,8.2,221.0,2.2,74.0,,0.0,1,61.0,Slaba kiša
2019-05-18T14:00,16.9,81.0,1008.4,4.0,243.0,7.9,75.0,,0.0,1,65.0,Jaka kiša
2019-05-18T15:00,16.7,88.0,1008.2,5.5,337.0,3.0,82.0,,0.0,1,63.0,Umjerena kiša
2019-05-18T16:00,17.7,85.0,1007.5,1.9,292.0,0.6,84.0,,0.0,1,53.0,Umjerena rosulja
2019-05-18T17:00,17.8,89.0,1007.3,2.9,240.0,0.3,67.0,,0.0,1,51.0,Slaba rosulja
2019-05-18T18:00,15.8,91.0,1008.2,8.7,225.0,4.7,49.0,,0.0,1,63.0,Umjerena kiša
2019-05-18T19:00,15.7,91.0,1008.2,5.2,12.0,1.0,66.0,,0.0,1,55.0,Jaka rosulja
2019-05-18T20:00,15.1,92.0,1007.8,7.6,19.0,0.0,72.0,,0.0,1,2.0,Djelomično oblačno
2019-05-18T21:00,14.2,92.0,1007.5,8.3,34.0,0.0,63.0,,0.0,0,2.0,Djelomično oblačno
2019-05-18T22:00,13.1,91.0,1007.7,7.5,55.0,0.0,21.0,,0.0,0,1.0,Uglavnom vedro
2019-05-18T23:00,12.5,90.0,1007.8,7.6,59.0,0.0,91.0,,0.0,0,3.0,Oblačno
2019-05-19T00:00,13.0,89.0,1007.8,6.1,50.0,0.0,91.0,,0.0,0,3.0,Oblačno
2019-05-19T01:00,13.2,92.0,1007.4,6.9,47.0,0.0,95.0,,0.0,0,3.0,Oblačno
2019-05-19T02:00,12.5,94.0,1006.9,5.6,50.0,0.0,95.0,,0.0,0,3.0,Oblačno
2019-05-19T03:00,13.2,92.0,1006.6,3.1,45.0,0.0,83.0,,0.0,0,3.0,Oblačno
2019-05-19T04:00,12.7,91.0,1006.2,3.3,49.0,0.0,69.0,,0.0,0,2.0,Djelomično oblačno
2019-05-19T05:00,12.3,92.0,1005.9,2.0,45.0,0.0,40.0,,0.0,0,1.0,Uglavnom vedro
2019-05-19T06:00,11.7,91.0,1006.0,2.0,45.0,0.0,69.0,,0.0,1,2.0,Djelomično oblačno
2019-05-19T07:00,13.8,89.0,1006.5,2.3,51.0,0.0,98.0,,0.0,1,3.0,Oblačno
2019-05-19T08:00,14.9,87.0,1005.9,4.0,5.0,0.1,98.0,,0.0,1,51.0,Slaba rosulja
2019-05-19T09:00,16.6,82.0,1005.8,2.4,333.0,0.0,97.0,,0.0,1,3.0,Oblačno
2019-05-19T10:00,18.0,77.0,1005.2,2.2,261.0,0.0,96.0,,0.0,1,3.0,Oblačno
2019-05-19T11:00,17.8,80.0,1005.2,7.1,246.0,1.9,94.0,,0.0,1,61.0,Slaba kiša
2019-05-19T12:00,17.9,78.0,1005.0,8.0,260.0,1.4,100.0,,0.0,1,61.0,Slaba kiša
2019-05-19T13:00,16.7,83.0,1005.3,9.4,266.0,1.1,100.0,,0.0,1,55.0,Jaka rosulja
2019-05-19T14:00,17.4,83.0,1004.9,3.3,283.0,1.4,100.0,,0.0,1,61.0,Slaba kiša
2019-05-19T15:00,16.8,84.0,1005.3,3.6,276.0,0.5,100.0,,0.0,1,53.0,Umjerena rosulja
2019-05-19T16:00,16.6,85.0,1005.0,4.0,355.0,0.3,99.0,,0.0,1,51.0,Slaba rosulja
2019-05-19T17:00,16.8,83.0,1004.4,3.9,22.0,0.4,98.0,,0.0,1,51.0,Slaba rosulja
2019-05-19T18:00,16.7,87.0,1004.3,2.2,279.0,0.2,95.0,,0.0,1,51.0,Slaba rosulja
2019-05-19T19:00,15.8,93.0,1004.3,2.1,211.0,1.0,98.0,,0.0,1,55.0,Jaka rosulja
2019-05-19T20:00,15.1,94.0,1004.4,1.9,202.0,0.6,88.0,,0.0,1,53.0,Umjerena rosulja
